3093.150000	3097.680000	306
3097.890000	3111.060000	307
3111.620000	3123.150000	308
3123.700000	3133.120000	309
3133.390000	3134.760000	310
3135.110000	3149.760000	311
3150.180000	3153.030000	312
3153.430000	3157.470000	313
3158.200000	3164.190000	314
3164.610000	3168.940000	315
3169.500000	3173.350000	316
3173.730000	3177.320000	317
3177.560000	3182.760000	318
3183.120000	3187.440000	319
3187.810000	3197.730000	320
3198.050000	3212.740000	321
3213.330000	3233.080000	322
3233.320000	3235.860000	323
3236.310000	3241.100000	324
3241.450000	3257.000000	325
3257.280000	3268.160000	326
3268.440000	3269.280000	327
3269.650000	3270.350000	328
3270.860000	3271.890000	329
3272.130000	3274.040000	330
3274.250000	3295.970000	331
3296.210000	3297.340000	332
3298.110000	3305.430000	333
3305.730000	3314.800000	334
3315.250000	3320.310000	335
3320.700000	3332.000000	336
3332.830000	3334.630000	337
3334.890000	3336.660000	338
3337.060000	3344.510000	339
3344.890000	3347.850000	340
3348.110000	3350.550000	341
3351.030000	3362.810000	342
3363.040000	3365.380000	343
3365.600000	3368.240000	344
3368.480000	3374.440000	345
3374.950000	3384.170000	346
3385.020000	3389.360000	347
3389.640000	3391.460000	348
3392.080000	3392.840000	349
3393.830000	3397.990000	350
3398.430000	3406.880000	351
3407.100000	3408.670000	352
3409.220000	3411.520000	353
3413.170000	3470.130000	354
3470.440000	3486.740000	355
3487.010000	3492.460000	356
3492.750000	3501.290000	357
3501.820000	3509.870000	358
3510.080000	3515.930000	359
3516.380000	3534.420000	360
3534.890000	3546.440000	361
3546.850000	3549.150000	362
3549.610000	3590.050000	363
3590.310000	3622.390000	364
3622.640000	3629.090000	365
3629.400000	3629.620000	366
3629.860000	3642.260000	367
3643.090000	3662.330000	368
3662.580000	3669.840000	369
3670.600000	3689.770000	370
3690.120000	3694.560000	371
3694.800000	3722.060000	372
3722.350000	3733.740000	373
3734.010000	3756.190000	374
3756.510000	3768.730000	375
3768.960000	3791.040000	376
3791.650000	3797.780000	377
